beta,gamma,exp[beta0],exp[beta1],exp[beta2],exp[beta3],exp[beta4],exp[beta5],exp[beta6],exp[beta7],exp[beta8],exp[beta9],exp[beta10],exp[beta11],exp[beta12],exp[beta13],exp[beta14],exp[beta15],exp[beta16],exp[beta17],exp[beta18],exp[beta19],exp[beta20],exp[beta21],exp[beta22],exp[beta23],exp[beta24],exp[beta25],exp[beta26],exp[beta27],exp[beta28],exp[beta29],exp[beta30],exp[beta31],exp[beta32],exp[beta33],exp[beta34],exp[beta35],exp[beta36],exp[beta37],exp[beta38],exp[beta39],exp[beta40],exp[beta41],exp[beta42],exp[beta43],exp[beta44],exp[beta45],exp[beta46],exp[beta47],exp[beta48],exp[beta49],exp[beta50],exp[beta51],exp[beta52],exp[beta53],exp[beta54],exp[beta55],exp[beta56],exp[beta57],exp[beta58],exp[beta59],exp[beta60],exp[beta61],exp[beta62]
0.5,0.5,2.221246054603173,2.1522433943900126,2.114769068965372,2.1103170614268576,2.1390648592659107,2.1998663785016106,2.290297654432316,2.4067534774590666,2.5445911214153867,2.69831543440857,2.8617979131847093,3.0285210272137855,3.1918380520646785,3.345238053333251,3.4826054570506244,3.598463858318498,3.6881943482906485,3.748219655492819,3.7761467603476726,3.770862297313721,3.732576941256043,3.662817008504225,3.5643636074368854,3.441141764466909,3.2980639456244956,3.140834212038725,2.9757208170205507,2.8093063105838922,2.6482251139490387,2.498899026104711,2.3672812069475433,2.258618843583287,2.1772439615353534,2.1264007205577116,2.1081160802230055,2.123118991440868,2.170811335485465,2.2492917691016316,2.355431525060424,2.4849991462351295,2.6328291804437893,2.7930281107271484,2.9592093112717746,3.124747662027051,3.283043671334844,3.427786576835991,3.553205935650817,3.6543016737270406,3.7270434230136202,3.768531199516361,3.777111016508353,3.7524408237612947,3.6955041440087255,3.6085708629982878,3.4951067363100434,3.3596352206182916,3.2075571377485783,3.0449353609547707,2.8782531072949475,2.7141554722262593,2.55918451061886,2.419518425672889,2.300725263453326
0.55,0.55,2.221246054603175,2.1522433943900143,2.1147690689653746,2.110317061426859,2.139064859265912,2.199866378501611,2.290297654432318,2.406753477459069,2.5445911214153876,2.698315434408573,2.861797913184712,3.0285210272137895,3.1918380520646807,3.3452380533332544,3.4826054570506275,3.5984638583184982,3.6881943482906525,3.7482196554928224,3.7761467603476753,3.770862297313724,3.7325769412560446,3.6628170085042293,3.564363607436887,3.441141764466911,3.2980639456244987,3.1408342120387287,2.975720817020553,2.8093063105838945,2.648225113949042,2.4988990261047137,2.367281206947546,2.2586188435832892,2.177243961535356,2.126400720557713,2.1081160802230077,2.12311899144087,2.1708113354854652,2.2492917691016343,2.3554315250604243,2.4849991462351304,2.6328291804437916,2.793028110727153,2.9592093112717777,3.124747662027056,3.2830436713348465,3.4277865768359943,3.553205935650818,3.6543016737270455,3.7270434230136256,3.768531199516365,3.777111016508355,3.7524408237612983,3.695504144008727,3.6085708629982904,3.4951067363100474,3.3596352206182947,3.20755713774858,3.0449353609547716,2.8782531072949484,2.714155472226261,2.5591845106188624,2.419518425672891,2.300725263453329
0.6000000000000001,0.6000000000000001,2.2212460546031734,2.1522433943900134,2.1147690689653724,2.1103170614268585,2.139064859265911,2.1998663785016097,2.290297654432316,2.4067534774590666,2.5445911214153862,2.6983154344085722,2.86179791318471,3.0285210272137864,3.1918380520646794,3.3452380533332526,3.4826054570506244,3.5984638583184956,3.688194348290649,3.748219655492817,3.776146760347673,3.7708622973137214,3.7325769412560414,3.6628170085042258,3.5643636074368867,3.441141764466908,3.298063945624496,3.1408342120387265,2.975720817020551,2.8093063105838922,2.64822511394904,2.4988990261047115,2.3672812069475446,2.258618843583288,2.1772439615353547,2.1264007205577116,2.1081160802230055,2.123118991440869,2.1708113354854635,2.2492917691016316,2.355431525060424,2.4849991462351295,2.63282918044379,2.79302811072715,2.9592093112717754,3.124747662027053,3.2830436713348443,3.4277865768359916,3.5532059356508174,3.6543016737270433,3.7270434230136207,3.768531199516362,3.7771110165083517,3.7524408237612965,3.6955041440087237,3.6085708629982887,3.4951067363100443,3.3596352206182925,3.207557137748578,3.04493536095477,2.878253107294948,2.7141554722262593,2.5591845106188598,2.4195184256728894,2.3007252634533266
0.65,0.65,2.221246054603175,2.1522433943900126,2.1147690689653738,2.1103170614268594,2.1390648592659125,2.1998663785016115,2.290297654432318,2.406753477459069,2.5445911214153867,2.698315434408573,2.8617979131847093,3.0285210272137886,3.1918380520646803,3.3452380533332544,3.4826054570506266,3.5984638583185005,3.6881943482906503,3.7482196554928224,3.7761467603476753,3.770862297313725,3.7325769412560432,3.6628170085042266,3.564363607436889,3.4411417644669107,3.298063945624498,3.1408342120387296,2.9757208170205525,2.8093063105838945,2.648225113949042,2.498899026104713,2.3672812069475464,2.258618843583289,2.177243961535355,2.1264007205577125,2.1081160802230063,2.12311899144087,2.1708113354854652,2.2492917691016343,2.3554315250604243,2.4849991462351304,2.6328291804437907,2.793028110727152,2.959209311271777,3.124747662027055,3.283043671334846,3.4277865768359934,3.5532059356508183,3.6543016737270437,3.7270434230136225,3.7685311995163637,3.7771110165083557,3.752440823761297,3.695504144008727,3.6085708629982904,3.4951067363100456,3.3596352206182942,3.20755713774858,3.0449353609547716,2.8782531072949484,2.714155472226261,2.5591845106188615,2.41951842567289,2.3007252634533284
0.7000000000000001,0.7000000000000001,2.2212460546031743,2.152243394390014,2.114769068965373,2.1103170614268585,2.1390648592659116,2.1998663785016093,2.290297654432316,2.406753477459069,2.5445911214153862,2.6983154344085714,2.8617979131847098,3.0285210272137872,3.1918380520646776,3.345238053333253,3.4826054570506266,3.598463858318498,3.688194348290649,3.748219655492819,3.7761467603476744,3.770862297313721,3.7325769412560423,3.6628170085042253,3.5643636074368863,3.4411417644669084,3.298063945624497,3.1408342120387283,2.975720817020551,2.8093063105838936,2.648225113949041,2.4988990261047115,2.3672812069475455,2.258618843583288,2.177243961535355,2.1264007205577116,2.108116080223006,2.1231189914408697,2.170811335485465,2.249291769101633,2.3554315250604247,2.48499914623513,2.6328291804437907,2.7930281107271506,2.9592093112717754,3.124747662027053,3.283043671334846,3.427786576835993,3.553205935650818,3.6543016737270437,3.7270434230136242,3.768531199516363,3.777111016508354,3.7524408237612956,3.695504144008726,3.6085708629982896,3.4951067363100448,3.3596352206182916,3.2075571377485774,3.044935360954772,2.8782531072949484,2.7141554722262606,2.559184510618861,2.4195184256728903,2.3007252634533275
0.75,0.75,2.221246054603175,2.152243394390014,2.1147690689653733,2.1103170614268585,2.139064859265911,2.19986637850161,2.290297654432317,2.4067534774590684,2.5445911214153867,2.6983154344085722,2.8617979131847093,3.028521027213786,3.1918380520646803,3.3452380533332535,3.4826054570506266,3.5984638583184974,3.688194348290649,3.7482196554928193,3.776146760347674,3.770862297313723,3.7325769412560432,3.6628170085042253,3.5643636074368876,3.44114176446691,3.298063945624498,3.140834212038728,2.975720817020552,2.8093063105838945,2.6482251139490414,2.4988990261047124,2.3672812069475455,2.258618843583289,2.1772439615353547,2.126400720557712,2.1081160802230063,2.12311899144087,2.1708113354854643,2.249291769101634,2.3554315250604247,2.4849991462351304,2.63282918044379,2.7930281107271506,2.959209311271777,3.1247476620270547,3.2830436713348465,3.427786576835993,3.5532059356508174,3.654301673727044,3.7270434230136242,3.7685311995163637,3.777111016508355,3.7524408237612956,3.695504144008726,3.60857086299829,3.4951067363100448,3.359635220618293,3.207557137748579,3.0449353609547716,2.8782531072949484,2.71415547222626,2.55918451061886,2.41951842567289,2.3007252634533284
0.8,0.8,2.221246054603175,2.1522433943900134,2.114769068965373,2.1103170614268603,2.1390648592659134,2.199866378501611,2.2902976544323184,2.4067534774590684,2.5445911214153885,2.6983154344085727,2.861797913184712,3.028521027213789,3.1918380520646803,3.345238053333254,3.4826054570506275,3.598463858318499,3.6881943482906507,3.748219655492821,3.776146760347676,3.770862297313725,3.7325769412560437,3.662817008504228,3.5643636074368894,3.4411417644669107,3.2980639456244987,3.140834212038729,2.975720817020554,2.809306310583894,2.648225113949042,2.4988990261047133,2.3672812069475464,2.2586188435832897,2.177243961535355,2.1264007205577133,2.1081160802230077,2.1231189914408697,2.1708113354854652,2.2492917691016343,2.3554315250604243,2.484999146235131,2.6328291804437916,2.793028110727152,2.9592093112717777,3.124747662027056,3.283043671334847,3.4277865768359943,3.55320593565082,3.6543016737270455,3.7270434230136242,3.7685311995163655,3.777111016508354,3.7524408237612974,3.695504144008726,3.6085708629982913,3.4951067363100456,3.3596352206182942,3.207557137748581,3.0449353609547716,2.8782531072949484,2.714155472226263,2.5591845106188615,2.4195184256728903,2.300725263453328
0.8500000000000001,0.8500000000000001,2.221246054603176,2.1522433943900148,2.114769068965374,2.1103170614268585,2.139064859265913,2.1998663785016106,2.2902976544323184,2.4067534774590693,2.5445911214153885,2.6983154344085745,2.861797913184711,3.0285210272137886,3.1918380520646807,3.345238053333254,3.4826054570506284,3.5984638583184996,3.688194348290651,3.7482196554928215,3.7761467603476757,3.770862297313724,3.7325769412560446,3.662817008504228,3.564363607436889,3.441141764466911,3.2980639456244982,3.140834212038729,2.975720817020554,2.8093063105838953,2.6482251139490423,2.4988990261047133,2.3672812069475473,2.2586188435832892,2.177243961535356,2.126400720557713,2.108116080223008,2.1231189914408706,2.170811335485466,2.249291769101634,2.355431525060425,2.4849991462351304,2.632829180443791,2.793028110727151,2.9592093112717786,3.124747662027056,3.283043671334848,3.4277865768359947,3.553205935650821,3.6543016737270446,3.7270434230136247,3.7685311995163646,3.777111016508356,3.7524408237612974,3.6955041440087273,3.6085708629982913,3.4951067363100465,3.3596352206182956,3.2075571377485814,3.0449353609547742,2.8782531072949493,2.714155472226262,2.5591845106188624,2.4195184256728908,2.30072526345333
0.9,0.9,2.2212460546031743,2.1522433943900143,2.114769068965373,2.1103170614268585,2.139064859265911,2.1998663785016097,2.290297654432316,2.406753477459067,2.5445911214153867,2.6983154344085722,2.8617979131847084,3.028521027213787,3.191838052064679,3.345238053333253,3.4826054570506257,3.5984638583184982,3.688194348290648,3.748219655492819,3.7761467603476744,3.7708622973137222,3.732576941256041,3.6628170085042253,3.5643636074368867,3.441141764466909,3.298063945624496,3.140834212038727,2.9757208170205516,2.809306310583893,2.648225113949041,2.498899026104712,2.367281206947544,2.258618843583288,2.1772439615353543,2.1264007205577107,2.108116080223006,2.123118991440869,2.1708113354854643,2.249291769101632,2.3554315250604247,2.4849991462351304,2.632829180443789,2.79302811072715,2.9592093112717754,3.124747662027054,3.2830436713348448,3.427786576835993,3.5532059356508174,3.6543016737270437,3.727043423013623,3.7685311995163624,3.777111016508353,3.7524408237612965,3.695504144008726,3.6085708629982887,3.4951067363100448,3.3596352206182933,3.2075571377485783,3.0449353609547716,2.8782531072949475,2.71415547222626,2.5591845106188607,2.4195184256728894,2.3007252634533284
0.9500000000000001,0.9500000000000001,2.2212460546031743,2.1522433943900143,2.1147690689653733,2.110317061426858,2.1390648592659116,2.1998663785016093,2.2902976544323166,2.406753477459068,2.5445911214153867,2.6983154344085722,2.861797913184709,3.0285210272137872,3.191838052064678,3.345238053333253,3.4826054570506257,3.5984638583184982,3.68819434829065,3.7482196554928198,3.7761467603476744,3.7708622973137236,3.7325769412560423,3.6628170085042253,3.5643636074368867,3.4411417644669084,3.2980639456244973,3.1408342120387274,2.975720817020552,2.8093063105838936,2.648225113949041,2.498899026104713,2.367281206947545,2.258618843583288,2.1772439615353547,2.126400720557712,2.108116080223006,2.1231189914408697,2.1708113354854643,2.249291769101633,2.3554315250604247,2.4849991462351304,2.6328291804437907,2.7930281107271506,2.9592093112717754,3.1247476620270556,3.283043671334846,3.427786576835994,3.553205935650818,3.6543016737270437,3.727043423013623,3.768531199516363,3.7771110165083535,3.7524408237612956,3.695504144008725,3.60857086299829,3.4951067363100443,3.3596352206182925,3.2075571377485783,3.044935360954771,2.878253107294948,2.71415547222626,2.5591845106188607,2.419518425672889,2.3007252634533284
