beta,gamma,exp[beta0],exp[beta1],exp[beta2],exp[beta3],exp[beta4],exp[beta5],exp[beta6],exp[beta7],exp[beta8],exp[beta9],exp[beta10],exp[beta11],exp[beta12],exp[beta13],exp[beta14],exp[beta15],exp[beta16],exp[beta17],exp[beta18],exp[beta19],exp[beta20],exp[beta21],exp[beta22],exp[beta23],exp[beta24],exp[beta25],exp[beta26],exp[beta27],exp[beta28],exp[beta29],exp[beta30],exp[beta31],exp[beta32],exp[beta33],exp[beta34],exp[beta35],exp[beta36],exp[beta37],exp[beta38],exp[beta39],exp[beta40],exp[beta41],exp[beta42],exp[beta43],exp[beta44],exp[beta45],exp[beta46],exp[beta47],exp[beta48],exp[beta49],exp[beta50],exp[beta51],exp[beta52],exp[beta53],exp[beta54],exp[beta55],exp[beta56],exp[beta57],exp[beta58],exp[beta59],exp[beta60],exp[beta61],exp[beta62]
0.5,0.5,1.999999999999997,2.0657103282651788,2.129428423485319,2.189235207583051,2.2433550585971984,2.2902205173398595,2.3285288806790554,2.3572884841659176,2.3758528853373813,2.3839416383817285,2.381646881874506,2.3694255228418877,2.3480773701403113,2.318710125386908,2.2826926583479765,2.241598455167422,2.1971415137518284,2.1511072556963318,2.105281216632355,2.0613783591921613,2.0209758216970886,1.9854517724879701,1.9559327902984556,1.9332518452331224,1.9179185265990848,1.9101026701849309,1.9096319983186039,1.9160038227156366,1.9284102952556148,1.9457761479596456,1.9668073623049558,1.990048769615162,2.0139482261110153,2.036924742595489,2.0574377902035987,2.0740549565007895,2.0855151923458832,2.0907850667060166,2.0891057269637177,2.0800286349981594,2.0634385995712683,2.0395631353271484,2.0089677276639026,1.9725371489369328,1.9314435322866963,1.8871024424454246,1.8411186668638986,1.7952238660612423,1.7512085526135275,1.710851100424379,1.6758466105436565,1.647738471787839,1.6278553532275144,1.6172561552150833,1.616685134355446,1.626539018023464,1.646847451585033,1.6772675951633427,1.7170931275386967,1.7652773448264028,1.8204694836204067,1.8810628745248663,1.9452530632683116
0.55,0.55,2.0,2.0703354956485085,2.1385314526158288,2.2025269892563344,2.2604154685286177,2.310514068337436,2.3514246254579203,2.3820833897835634,2.401797765164353,2.4102686287217807,2.407597391719055,2.3942775690935356,2.371171237586184,2.339471359645771,2.3006515081855046,2.2564050236407116,2.208576049888596,2.159085212957653,2.109852913486268,2.0627232923994208,2.0193918957965047,1.9813399109830958,1.949777577142802,1.9255990020982683,1.9093501558482202,1.9012112805196246,1.900994376268907,1.9081558166844763,1.9218235395924814,1.9408376741188194,1.963802925776487,1.9891505697543919,2.0152075173108663,2.0402696366042443,2.062676338744858,2.080883389136442,2.093530975314476,2.099504252645049,2.0979838908282877,2.0884845451160414,2.070879660495026,2.0454115654661957,2.012686402570995,1.9736540518926065,1.9295738070680588,1.8819671367824176,1.8325593853643678,1.7832127131486017,1.7358529328315164,1.692393147884721,1.654657233180348,1.6243062109118942,1.602770466082106,1.5911905195474678,1.5903687418129424,1.600733960744517,1.622320408193071,1.654761884401898,1.6973014175160543,1.7488160824554293,1.807856043248796,1.8726963195379518,1.9413992737733246
0.6000000000000001,0.6000000000000001,1.9999999999999982,2.07445239486758,2.146631568845652,2.2143479833659563,2.2755761977330566,2.3285288806790563,2.3717215346220173,2.4040254175316567,2.424706615126158,2.433449764937302,2.4303655417420904,2.4159816567686234,2.3912177753567496,2.357345393434985,2.3159343069769305,2.268787836907419,2.21786941374158,2.165223464009343,2.1128937608450014,2.0628424952906657,2.016873289189123,1.9765612065167972,1.9431925342396805,1.9177167077239976,1.900712265254401,1.8923681509221866,1.8924810676409194,1.9004689370009111,1.9153998758547748,1.9360354767675911,1.9608866056356629,1.9882794277901625,2.0164289637985413,2.043517174329877,2.067772391910993,2.087546863415197,2.1013892428498373,2.108109076420065,2.10683064286311,2.09703393885506,2.078581114850294,2.0517272504380495,2.0171149868834277,1.9757531828588202,1.9289804015719634,1.87841464790304,1.825891328384158,1.7733918827342434,1.7229659141659148,1.6766499116520035,1.636385800107347,1.6039425682451696,1.5808441080874138,1.5683061592913092,1.5671848951327945,1.577939229299974,1.6006083817789267,1.6348056395614912,1.6797286076340892,1.7341855931903956,1.796637127213271,1.8652510279161603,1.9379688738890328
0.65,0.65,1.9999999999999987,2.078035503490383,2.153678440607486,2.2246244504053894,2.288742138047497,2.3441510826121346,2.38929005168056,2.422972770669362,2.4444290882268063,2.45332995778394,2.4497952964966805,2.434384460814924,2.4080697657853136,2.3721941455638214,2.3284146788137003,2.278634259789063,2.22492416180764,2.1694405959909933,2.1143386004659734,2.061686694486594,2.013385694265037,1.971094914267377,1.9361686763036154,1.9096056310091851,1.892012878997959,1.8835862827539156,1.8841077090510674,1.892959261371329,1.909153879603533,1.93138102749869,1.9580655831548184,1.9874375183734196,2.0176095202068196,2.046659389667849,2.07271386111001,2.094030428850105,2.10907384746927,2.116584185704469,2.115633652408529,2.1056698631972544,2.0865437601457963,2.0585210125344706,2.0222763895949996,1.9788712799979193,1.9297152101410526,1.876512857090254,1.8211986365629513,1.7658614482655435,1.7126625601222556,1.6637498934811092,1.6211721219977047,1.5867960115036985,1.5622303061101417,1.5487592118707771,1.5472881535897685,1.5583039977128992,1.5818513638661216,1.617526012176415,1.6644856182996366,1.7214775599519303,1.7868826650779408,1.8587732394021261,1.9349831251707725
0.7000000000000001,0.7000000000000001,1.9999999999999987,2.0810641073706955,2.1596312305948246,2.23329659066521,2.299836216281756,2.357288484165918,2.4040254175316567,2.4388109692628763,2.460844032367043,2.469784525630189,2.4657615729912923,2.449363504291309,2.421610124509902,2.383908399751321,2.3379933631850065,2.2858566268370937,2.2296653724019824,2.1716750667402227,2.1141393906710904,2.059220973441989,2.0089064857984202,1.964929463534057,1.9287039180608787,1.9012713535473997,1.8832632690195843,1.8748806001450502,1.8758908741536238,1.885643139705706,1.9031000199297614,1.9268855498096606,1.9553468260457803,1.9866269437162178,2.0187462416360735,2.0496885453146017,2.0774888961355233,2.100319195829572,2.116568278847455,2.1249131485417867,2.1243784672135364,2.1143818609353375,2.094763168832972,2.065796410479971,2.028183938526761,1.983032958953582,1.9318153098399502,1.876312062981013,1.8185451241453305,1.7606985328179612,1.7050325799081556,1.6537941554028672,1.609126895542805,1.5729847144314142,1.5470521773740344,1.5326749076992285,1.5308028258511794,1.5419485147570002,1.56616240892201,1.603025840107449,1.651662266232883,1.7107662904176728,1.7786493724738315,1.8533004737301224,1.9324592841335315
0.75,0.75,1.9999999999999991,2.08352246990715,2.1644589298784838,2.240319034556002,2.3088000281453875,2.3678713385617574,2.4158485402682253,2.451453806980705,2.473860511124812,2.4827202553868855,2.4781713178819516,2.460828228654387,2.431752942130334,2.3924087980308424,2.3445991431711817,2.290393091470813,2.232041405331023,2.171885868206477,2.112265770359135,2.055425237458433,2.0034250906616933,1.9580627387833693,1.9208032757105888,1.8927245024721904,1.874478031479084,1.8662679828933773,1.8678480757327645,1.878537177434895,1.8972526347062177,1.9225599951485808,1.9527370718772925,1.9858497283585237,2.0198362909563,2.052597150941791,2.0820859097813735,2.106398359685364,2.1238556781343045,2.133078446942598,2.133048474114916,2.1231558856219395,2.1032295447523053,2.073549525312077,2.0348410849465384,1.9882503275019114,1.9353024789690694,1.8778444007738078,1.8179735990627173,1.7579565338041108,1.7001394651779487,1.6468553795078864,1.6003307006694956,1.5625955088919647,1.5354008564448889,1.5201464940724014,1.5178219141194895,1.5289630922810247,1.5536266906148504,1.5913827945197665,1.6413265232313436,1.702108106204093,1.7719802862631757,1.848861223737595,1.9304104612642887
0.8,0.8,2.0,2.0853999529751786,2.168140596578931,2.245661192748853,2.3155942907211635,2.375852885337383,2.4247066151261594,2.4608440323670444,2.483418529709275,2.492076155909857,2.4869642710740583,2.468720750852521,2.4384442191588005,2.397646539470749,2.3481894958070297,2.2922082181410026,2.232024428530844,2.17005298288506,2.1087054432258374,2.0502945262690018,1.9969432317596356,1.9505022600503699,1.912478990691258,1.8839808258519677,1.8656751229450554,1.857767273031615,1.8599977521547584,1.8716582108023025,1.8916259026798026,1.9184150183878148,1.9502428118131894,1.9851078141226348,2.020876945857661,2.055377981109046,2.0864936033275407,2.112253228564426,2.1309188613756547,2.1410614876970424,2.1416248881619744,2.1319742594526803,2.111927640227323,2.0817688276380757,2.0422412129236607,1.9945227303777506,1.9401828725807788,1.8811234458377313,1.8195053944818629,1.7576645849172248,1.6980198874998678,1.6429772086980508,1.5948332948213562,1.5556831451619006,1.5273347359132594,1.5112344720914916,1.5084063641320422,1.519407385571363,1.5443008297123286,1.5826487718077105,1.6335239873740335,1.695540906847714,1.7669044325775558,1.8454747361335766,1.9288455202872794
0.8500000000000001,0.8500000000000001,1.9999999999999996,2.0866910884143413,2.1706654968876054,2.24930746289292,2.320199109291868,2.3812096701429186,2.4305734888061847,2.466953748236384,2.489489459291521,2.497823896792837,2.492113408519602,2.473016300031962,2.441662287229059,2.399603777465434,2.3487509582699646,2.291293311667121,2.2296107063826853,2.166177628594222,2.1034643781505813,2.043839170792296,1.989475043400535,1.9422652604941422,1.9037505740815723,1.875061209427345,1.8568758554989857,1.8493992545600255,1.8523592379121916,1.8650232740239705,1.8862338123951505,1.9144609527586895,1.9478702747062284,1.9844030552677492,2.021865605632412,2.0580240928785827,2.09070099286846,2.1178692551261507,2.137740352165296,2.1488426307054747,2.15008677073767,2.140815674960029,2.120836735086573,2.0904351280243234,2.050367555714165,2.0018366271612877,1.9464468585072796,1.8861440058719758,1.823140116602354,1.759827260696461,1.6986833624865523,1.642173874825327,1.5926532111069873,1.5522698674965452,1.5228790279836786,1.505966153819143,1.5025846280637054,1.513309972486554,1.538212499889791,1.576849536122303,1.6282775715736233,1.691083912625611,1.7634366308017475,1.8431508819508777,1.9277690186131522
0.9,0.9,1.9999999999999978,2.0873955994437257,2.1720331471986776,2.2512572910918007,2.3226140561684576,2.383941638381727,2.433449764937303,2.469784525630188,2.4920761559098548,2.4999679285928127,2.4936250601836014,2.4737233298456465,2.441417912651482,2.398293711852712,2.346299206380767,2.287666480519169,2.22482064679908,2.1602822890376254,2.0965668235537476,2.036084792221627,1.9810470566201812,1.93337865995101,1.8946447707750562,1.8659916340885672,1.8481048503664468,1.8411866061268571,1.8449527181677023,1.8586495583067544,1.8810901279834842,1.910707784294097,1.945625411584146,1.983737213856682,2.0227997976714427,2.0605288430921145,2.094697436437014,2.1232320720360547,2.144302423549641,2.156401234937634,2.158411076918875,2.1496552409382463,2.129930678256402,2.099521611425707,2.059193220386109,2.0101656047666543,1.9540690157946459,1.8928821038728603,1.8288556113206096,1.7644245266767866,1.7021121838683735,1.6444301177729155,1.5937776640922392,1.55234530890286,1.5220256509883132,1.5043355436889763,1.5003525442701888,1.510668235130932,1.535360314958021,1.5739846156706165,1.625587412228137,1.6887375884811076,1.7615774352267932,1.8418901178195901,1.9271811894944555
0.9500000000000001,0.9500000000000001,1.9999999999999991,2.0875183718744856,2.172253257093069,2.2515250877605113,2.3228580610317957,2.38407200211223,2.4333626500176626,2.469367231608932,2.49121277317939,2.4985452836935553,2.491538702381189,2.470883305580454,2.437754081561529,2.3937603751526995,2.3408788447726314,2.2813724334709535,2.217698606585826,2.1524105297400578,2.0880551353963033,2.0270721432027505,1.9716980542890876,1.923878934385458,1.8851954433888474,1.8568030741025854,1.839389950122356,1.8331538267286214,1.837799167382145,1.8525543628111194,1.8762083518947028,1.9071651258401887,1.9435138805661534,1.9831119553463077,2.0236771836592555,2.0628859052676045,2.0984726618597103,2.128327531175814,2.1505871490980333,2.163715721936801,2.1665727320071513,2.1584645725578877,2.139177991922431,2.1089939557044377,2.068681320796155,2.019470524714677,1.9630082958031327,1.9012951522508308,1.8366081501866542,1.7714119356318547,1.7082616280954894,1.6497013961340692,1.5981627639503295,1.5558667058781936,1.5247334416129976,1.5063035449679336,1.5016735346636205,1.511448544831778,1.5357139982281054,1.5740274534389609,1.6254309985410231,1.6884837495249463,1.7613132147310608,1.8416835382991235,1.9270779659965807
1.0,1.0,2.000000000000001,2.087069375485998,2.171345573898959,2.2501399989278843,2.320969114168369,2.381646881874508,2.430365541742092,2.465761572991293,2.4869642710740605,2.4936250601836027,2.4859264269211234,2.4645701685507926,2.430745469076534,2.3860781152685733,2.3325629109580412,2.272482011712513,2.208312457001317,2.1426266010939985,2.0779894203645,2.0168567924441083,1.961478797150149,1.913811882197111,1.8754433766887657,1.8475313367121804,1.8307620899520418,1.8253271347919133,1.8309202722896636,1.84675503774173,1.8716016846944918,1.9038421907123972,1.9415410322496678,1.9825288444127867,2.024495565451709,2.0650892860707386,2.1020167952608535,2.133141746438672,2.156576462943473,2.1707636565911397,2.1745447368495414,2.1672119251658715,2.1485420376117363,2.118810533427398,2.0787852179279676,2.0296998040097898,1.973208344596318,1.9113223165213142,1.8463328338840812,1.7807210679589274,1.7170604273550585,1.6579143872380795,1.605734036614122,1.5627594306914707,1.5309286903865154,1.511798488842178,1.506479117358876,1.5155867481747243,1.5392148319324326,1.5769258104689134,1.6277635208908088,1.6902858467824657,1.7626163694800892,1.8425130186036593,1.9274510464788526
1.05,1.05,1.9999999999999987,2.0860635364257583,2.1693396305279644,2.247145535481242,2.317003785834206,2.376734727336095,2.4245373641791628,2.459055360968903,2.4794256260640437,2.485307594270861,2.476892092700931,2.4548894834133232,2.4204975980181316,2.3753507800112854,2.321452098374281,2.2610914611496185,2.1967529138321886,2.1310148323875038,2.0664469976389714,2.0055086556814614,1.9504516232403795,1.9032322893919846,1.8654360041279587,1.8382168443371925,1.8222551288808995,1.8177343412855416,1.8243383396580501,1.841268919844704,1.8672829820914227,1.9007477660847885,1.9397118956085195,1.9819893410221463,2.0252528906215614,2.067133341313352,2.1053203901162343,2.1376611399290266,2.162252228491502,2.177521844702239,2.182298301260079,2.17586237080867,2.1579812429073377,2.1289226952785585,2.0894488655115673,2.040789827090104,1.9845979836171765,1.9228850650900873,1.8579442092853826,1.7922602118149626,1.728411506212053,1.668967771389907,1.616387244529422,1.5729178356260132,1.5405059947722806,1.5207169804940994,1.5146697291006066,1.5229889488661623,1.5457763818441776,1.582602417312083,1.6325184344610137,1.694089430071644,1.7654456822788616,1.8443514461606605,1.9282880008694727
1.1,1.1,1.9999999999999982,2.084520561977886,2.166274399243601,2.2425990642566247,2.311036566801912,2.3694255228418886,2.4159816567686243,2.4493635042913096,2.4687207508525186,2.473723329845647,2.4645701685507913,2.4419772772072603,2.4071456958438895,2.3617106117776596,2.307673706288643,2.247321452211006,2.1831326386583694,2.1176788227780827,2.053521684470237,1.9931113774679239,1.938689924432651,1.8922034966566101,1.855227058896418,1.8289043612041629,1.8139056423082143,1.8104046977931625,1.8180761894449153,1.8361132606839106,1.863264709401161,1.8978901862150597,1.938031164445157,1.981494796756238,2.0259472576574096,2.0690127914286656,2.108374456739989,2.141872491335881,2.167596315390166,2.1839664466923923,2.189803004549681,2.1843780160664568,2.1674493868780513,2.139275132585908,2.1006072577712076,2.052665484993149,1.9970918440543215,1.9358878997850029,1.8713370939957283,1.8059152762169015,1.7421929744520042,1.6827332923585683,1.6299894996170337,1.5862064005021792,1.5533294210471404,1.5329250533917955,1.5261158489081916,1.5335325772584398,1.5552854895103772,1.590955866830813,1.6396082322090113,1.6998227831428996,1.7697468008769757,1.8471630385626434,1.92957241661409
